node_id,x,y,z,t,beta,seed,crit_value,degree
69,5,3,1,4,15.0,2,2.5856953695709266,2
70,5,4,0,3,15.0,2,2.3721789870407703,3
71,5,4,0,4,15.0,2,2.940754097382643,3
72,5,5,7,2,15.0,2,2.678855364609008,2
73,5,5,8,1,15.0,2,2.713844128205848,2
74,5,5,8,2,15.0,2,3.492301104089005,5
75,5,6,7,1,15.0,2,2.79607227672034,2
76,5,6,7,2,15.0,2,3.9471063407789293,7
77,5,6,7,3,15.0,2,2.477567324152968,2
78,5,6,8,1,15.0,2,3.6083671705935934,6
79,5,6,8,2,15.0,2,5.05029576299183,8
80,5,6,8,3,15.0,2,3.182000172675548,4
81,5,6,9,2,15.0,2,3.17161360315735,3
82,5,7,7,2,15.0,2,3.1422502280112363,3
83,5,7,8,1,15.0,2,2.7710485873865704,3
84,5,7,8,2,15.0,2,4.0024995777437775,8
85,5,7,8,3,15.0,2,2.694673895105292,3
86,5,7,9,2,15.0,2,2.567099142636436,3
87,5,8,8,2,15.0,2,2.6473557107162384,2
88,5,9,0,0,15.0,2,2.4577148159356987,0
89,5,11,4,11,15.0,2,3.2210395281507243,2
90,5,11,11,10,15.0,2,2.457212911218911,1
91,6,0,7,0,15.0,2,3.411815478460044,1
92,6,1,0,4,15.0,2,2.8308672118725475,1
93,6,2,0,3,15.0,2,4.399132907467875,4
94,6,2,0,4,15.0,2,6.093991839179369,7
95,6,2,0,5,15.0,2,3.6427568889405224,4
96,6,2,1,4,15.0,2,3.0282059300178217,2
97,6,3,0,2,15.0,2,2.3649982020724956,1
98,6,3,0,3,15.0,2,5.293968494799373,7
99,6,3,0,4,15.0,2,7.1507499616974295,7
100,6,3,0,5,15.0,2,4.186648258577631,5
101,6,3,1,3,15.0,2,2.7498887283439113,2
102,6,3,1,4,15.0,2,3.5244533653434806,4
103,6,4,0,3,15.0,2,3.1582761281736103,3
104,6,4,0,4,15.0,2,4.114503812019462,5
105,6,4,0,5,15.0,2,2.4278957340412006,2
106,6,5,8,2,15.0,2,2.6583766829850273,2
107,6,6,7,2,15.0,2,2.5590684672992117,2
108,6,6,8,1,15.0,2,2.730753337669687,2
109,6,6,8,2,15.0,2,3.6974422542399155,6
110,6,6,9,2,15.0,2,3.009669496338622,3
111,6,7,8,2,15.0,2,2.5704882900997412,2
112,6,10,11,10,15.0,2,2.4705030601380646,1
113,6,11,4,11,15.0,2,2.9879699500553,1
114,6,11,10,10,15.0,2,2.488283592171211,1
115,6,11,11,9,15.0,2,2.6834703190622364,1
116,6,11,11,10,15.0,2,3.657353875552621,6
117,6,11,11,11,15.0,2,2.654689095789707,1
118,7,1,9,9,15.0,2,2.4207177075866615,0
119,7,2,0,3,15.0,2,2.7845547989972803,3
120,7,2,0,4,15.0,2,3.7354177006407854,4
121,7,2,0,5,15.0,2,2.3927912041479797,3
122,7,3,0,3,15.0,2,3.369305855313421,3
123,7,3,0,4,15.0,2,4.387770364247809,5
124,7,3,0,5,15.0,2,2.646770397166753,3
125,7,4,0,4,15.0,2,2.6832253038095315,2
126,7,6,9,2,15.0,2,2.7670778298666807,1
127,7,11,11,10,15.0,2,2.4048947518642243,1
128,8,0,8,4,15.0,2,2.712527082381655,1
129,8,0,9,3,15.0,2,2.4342503340071273,1
130,8,0,9,4,15.0,2,3.2083955116025624,5
131,8,0,10,4,15.0,2,2.5910555251499563,3
132,8,0,10,5,15.0,2,2.420043974304316,3
133,8,0,11,5,15.0,2,2.7201150737544633,4
134,8,0,11,6,15.0,2,2.474362610566361,3
135,8,1,9,4,15.0,2,2.56482182768244,3
136,8,1,11,5,15.0,2,2.4896296435307947,3
137,8,1,11,6,15.0,2,2.5181674923248516,3
138,8,2,9,4,15.0,2,2.5721671489107374,3
139,8,3,8,4,15.0,2,2.53316062730031,3
140,8,3,9,4,15.0,2,3.1789941120815715,5
141,8,3,9,5,15.0,2,2.8253742510632023,3
142,8,4,8,4,15.0,2,2.3772010115029794,4
143,8,4,8,5,15.0,2,2.605959722173561,3
144,8,4,9,4,15.0,2,2.866698935056228,4
145,8,4,9,5,15.0,2,3.0524623735173506,4
146,8,4,10,0,15.0,2,2.562751716808208,1
147,8,5,10,0,15.0,2,2.3771886711443275,1
148,8,7,3,11,15.0,2,2.3996524760003504,0
149,9,0,9,4,15.0,2,2.6648640831038506,3
150,9,0,10,4,15.0,2,2.4923185060963897,5
151,9,0,10,5,15.0,2,2.598269290534272,4
152,9,0,11,4,15.0,2,2.6439879629903262,2
153,9,0,11,5,15.0,2,3.463239480215307,6
154,9,0,11,6,15.0,2,3.1214904602127733,3
155,9,1,9,4,15.0,2,2.634916128647581,4
156,9,1,10,4,15.0,2,2.3775634643696293,4
157,9,1,10,5,15.0,2,2.487705417433534,3
158,9,1,11,5,15.0,2,3.112092199408052,4
159,9,1,11,6,15.0,2,3.120776866501789,3
160,9,2,8,4,15.0,2,2.6951660008525424,2
161,9,2,9,3,15.0,2,2.370948452634302,2
162,9,2,9,4,15.0,2,3.455033182813064,7
163,9,2,9,5,15.0,2,2.6372444864726963,2
164,9,2,10,4,15.0,2,2.5813085070093744,3
165,9,3,8,4,15.0,2,3.6352662053350677,6
166,9,3,8,5,15.0,2,3.232912430281561,3
167,9,3,9,3,15.0,2,2.9346912064433295,3
168,9,3,9,4,15.0,2,4.603880644626062,8
169,9,3,9,5,15.0,2,3.9657471432027265,7
170,9,3,10,4,15.0,2,2.900248347930823,4
171,9,3,10,5,15.0,2,2.481810037419172,3
172,9,4,8,4,15.0,2,3.3408773034512453,5
173,9,4,8,5,15.0,2,3.5255321573887417,4
174,9,4,9,4,15.0,2,4.052210392282841,6
175,9,4,9,5,15.0,2,4.213955581592575,7
176,9,4,10,4,15.0,2,2.4826061463942346,3
177,9,4,10,5,15.0,2,2.4810199928633407,3
178,9,5,9,5,15.0,2,2.547166009765398,1
179,10,0,11,5,15.0,2,2.444609576938368,2
180,10,3,8,4,15.0,2,2.5177260506440975,3
181,10,3,9,3,15.0,2,2.371176785630344,2
182,10,3,9,4,15.0,2,3.0995409110344796,5
183,10,3,9,5,15.0,2,2.479245494118561,3
184,10,4,8,4,15.0,2,2.384254879573705,3
185,10,4,9,4,15.0,2,2.831320438246273,4
186,10,4,9,5,15.0,2,2.666230592284383,3
187,10,8,11,0,15.0,2,3.2625553413948323,2
188,10,9,11,0,15.0,2,2.4061002932188487,2
189,10,11,11,5,15.0,2,2.358935488748417,3
190,10,11,11,6,15.0,2,2.8253406986073912,2
191,11,7,3,10,15.0,2,2.7693080964439223,1
192,11,7,4,10,15.0,2,2.5597272855620266,1
193,11,7,10,0,15.0,2,2.378942661730715,2
194,11,7,11,0,15.0,2,3.9380876193455574,3
195,11,7,11,1,15.0,2,2.4548726452497904,2
196,11,8,10,0,15.0,2,3.882112398591481,4
197,11,8,10,1,15.0,2,2.8571924438557934,2
198,11,8,11,0,15.0,2,6.155310562777251,5
199,11,8,11,1,15.0,2,3.6269394749744857,4
200,11,9,10,0,15.0,2,3.211979832246516,2
201,11,9,11,0,15.0,2,4.5732032829925275,4
202,11,9,11,1,15.0,2,2.883927072729658,2
203,11,10,11,6,15.0,2,2.723574382694068,1
204,11,11,10,6,15.0,2,2.8526093669633865,1
205,11,11,11,5,15.0,2,3.887620987429963,2
206,11,11,11,6,15.0,2,5.019793393797601,6
207,11,11,11,7,15.0,2,2.921778566665777,2
