node_id,x,y,z,t,beta,seed,crit_value,degree
0,0,0,1,8,14.0,1,2.121465169174003,1
1,0,0,2,5,14.0,1,2.1369771766459174,1
2,0,0,6,0,14.0,1,2.006299043249766,0
3,0,0,7,2,14.0,1,2.1394897260091263,2
4,0,0,7,3,14.0,1,2.9181834645652867,4
5,0,0,7,4,14.0,1,2.3554134330265044,2
6,0,0,7,6,14.0,1,2.0410770563607996,3
7,0,0,8,3,14.0,1,2.069175817014834,2
8,0,0,8,6,14.0,1,2.0162785112905284,3
9,0,1,0,7,14.0,1,2.74417045554799,3
10,0,1,0,8,14.0,1,3.9925469903462085,5
11,0,1,0,9,14.0,1,2.423897862299008,3
12,0,1,1,7,14.0,1,3.5572673115264384,4
13,0,1,1,8,14.0,1,5.07756315530017,7
14,0,1,1,9,14.0,1,3.0910302024802525,4
15,0,1,2,7,14.0,1,2.3867403457681244,3
16,0,1,2,8,14.0,1,3.3083916604779366,5
17,0,1,2,9,14.0,1,2.0876317737980528,3
18,0,1,6,3,14.0,1,2.085223920475244,1
19,0,1,7,2,14.0,1,2.2872654809885793,2
20,0,1,7,3,14.0,1,3.0725004645196217,6
21,0,1,7,4,14.0,1,2.3350409447752036,3
22,0,1,7,5,14.0,1,2.0008443516572374,2
23,0,1,7,6,14.0,1,2.2607225392581305,4
24,0,1,8,3,14.0,1,2.104306350385576,2
25,0,1,8,6,14.0,1,2.2503749499243164,3
26,0,2,0,7,14.0,1,3.8923314845992096,5
27,0,2,0,8,14.0,1,5.531071485199662,7
28,0,2,0,9,14.0,1,3.3257766944045266,5
29,0,2,1,7,14.0,1,4.853637496507001,6
30,0,2,1,8,14.0,1,6.800545090673691,7
31,0,2,1,9,14.0,1,4.163670031083217,6
32,0,2,2,7,14.0,1,3.090843781875546,4
33,0,2,2,8,14.0,1,4.281896874680255,6
34,0,2,2,9,14.0,1,2.815581474396679,4
35,0,2,7,3,14.0,1,2.022498926863531,1
36,0,2,11,8,14.0,1,2.2427978151742094,4
37,0,2,11,9,14.0,1,2.1294242982984457,4
38,0,3,0,7,14.0,1,2.4075202970834244,3
39,0,3,0,8,14.0,1,3.353217496134961,5
40,0,3,0,9,14.0,1,2.2033587771603975,4
41,0,3,1,7,14.0,1,3.030427732892223,4
42,0,3,1,8,14.0,1,4.138698288540278,6
43,0,3,1,9,14.0,1,2.8363571855757477,4
