node_id,x,y,z,t,beta,seed,crit_value,degree
80,3,2,5,10,14.0,2,2.4738103315245272,3
81,3,2,5,11,14.0,2,2.80077105938581,5
82,3,2,6,10,14.0,2,2.6275963240044398,2
83,3,3,3,11,14.0,2,2.4810024634944905,2
84,3,3,4,11,14.0,2,3.6043018337108523,4
85,3,3,5,11,14.0,2,2.840211040116168,3
86,4,0,1,2,14.0,2,2.6137049284803413,3
87,4,0,1,3,14.0,2,3.541904192296153,4
88,4,0,1,4,14.0,2,2.323974702700952,3
89,4,0,2,2,14.0,2,3.5201570630647603,3
90,4,0,2,3,14.0,2,4.803863226320301,6
91,4,0,2,4,14.0,2,3.0067908964416175,3
92,4,0,3,3,14.0,2,2.9091307475221315,2
93,4,0,8,0,14.0,2,2.226767522536151,1
94,4,1,2,3,14.0,2,2.40669550207875,2
95,4,2,3,11,14.0,2,2.5812293846116026,2
96,4,2,4,11,14.0,2,3.745445233681994,5
97,4,2,5,11,14.0,2,2.954454092718209,3
98,4,3,3,11,14.0,2,3.6064382134667645,4
99,4,3,4,10,14.0,2,2.7990746874694716,1
100,4,3,4,11,14.0,2,4.9151231041865255,7
101,4,3,5,11,14.0,2,3.417810640387614,3
102,4,4,4,11,14.0,2,2.8773777736814754,1
103,4,4,8,6,14.0,2,2.3970997152411333,0
104,5,0,7,0,14.0,2,2.5039640591552574,1
105,5,0,8,0,14.0,2,3.0305868873740995,2
106,5,2,4,11,14.0,2,2.283601190520026,2
107,5,3,1,11,14.0,2,2.318232067262951,0
108,5,3,3,11,14.0,2,2.335064300602435,2
109,5,3,4,11,14.0,2,2.9394082353387554,3
110,6,10,7,4,14.0,2,2.558958315710014,1
111,6,11,7,4,14.0,2,2.3314112593402814,1
112,7,11,2,8,14.0,2,2.4188211758928237,0
113,7,11,7,5,14.0,2,2.5051630844850363,1
114,7,11,8,5,14.0,2,2.8131105398570164,1
115,8,0,4,9,14.0,2,2.8754283870729,3
116,8,0,5,9,14.0,2,2.396214278989072,3
117,8,1,4,8,14.0,2,2.3761047980916903,2
118,8,1,4,9,14.0,2,3.1276030591219603,4
119,8,1,5,2,14.0,2,2.6732562163792464,1
120,8,1,5,9,14.0,2,2.478199158608622,3
121,8,8,0,8,14.0,2,2.7899623375126725,2
122,8,8,0,9,14.0,2,2.4050302770279486,1
123,8,9,0,8,14.0,2,2.539475145006225,2
124,8,9,1,8,14.0,2,2.468737248216001,1
125,9,0,3,9,14.0,2,2.609682059085787,3
126,9,0,4,8,14.0,2,3.1274203400284035,4
127,9,0,4,9,14.0,2,4.185123303151825,7
128,9,0,4,10,14.0,2,2.5821178878206883,2
129,9,0,5,2,14.0,2,2.8952660439905626,1
130,9,0,5,8,14.0,2,2.565164712277036,3
131,9,0,5,9,14.0,2,3.339887759217785,5
132,9,1,3,9,14.0,2,2.87213669117954,2
133,9,1,4,2,14.0,2,2.656488437626538,1
134,9,1,4,8,14.0,2,3.314722466866558,5
135,9,1,4,9,14.0,2,4.4297122264040185,8
136,9,1,4,10,14.0,2,2.6836283250024398,2
137,9,1,5,1,14.0,2,2.5389507826495823,1
138,9,1,5,2,14.0,2,3.5467542020781058,7
139,9,1,5,3,14.0,2,2.2602836372534774,1
140,9,1,5,8,14.0,2,2.6139974698120576,3
141,9,1,5,9,14.0,2,3.3335619382757797,6
142,9,1,6,2,14.0,2,2.3388080903916397,1
143,9,2,4,9,14.0,2,2.695261094017939,2
144,9,2,5,2,14.0,2,2.2846467121004466,1
145,9,2,5,9,14.0,2,2.257038092930915,2
146,9,5,0,2,14.0,2,2.729699923395949,1
147,10,0,3,9,14.0,2,2.2187626579159963,2
148,10,0,4,8,14.0,2,2.435871056235275,3
149,10,0,4,9,14.0,2,3.115326819566124,5
150,10,0,5,9,14.0,2,2.5239809477624293,3
151,10,1,4,8,14.0,2,2.367293934975249,3
152,10,1,4,9,14.0,2,3.067816477989414,4
153,10,1,5,9,14.0,2,2.450824755626447,3
154,10,2,1,8,14.0,2,2.3895035421593147,2
155,10,3,0,7,14.0,2,2.308843626565598,3
156,10,3,0,8,14.0,2,2.766920121343792,3
157,10,3,1,7,14.0,2,2.4946045840408315,3
158,10,3,1,8,14.0,2,3.1482787289831697,4
159,10,4,0,2,14.0,2,2.9690003771625517,2
160,10,5,0,1,14.0,2,3.1345039667611467,2
161,10,5,0,2,14.0,2,4.31936716942505,6
162,10,5,0,3,14.0,2,2.6049802840938607,2
163,10,5,7,1,14.0,2,2.2873014536373115,0
164,10,6,0,2,14.0,2,2.584725423833814,1
165,10,11,9,6,14.0,2,2.7598693492089996,1
166,11,0,5,11,14.0,2,2.239185511637044,1
167,11,0,6,11,14.0,2,2.912759742574804,1
168,11,2,0,7,14.0,2,2.6623537421289223,3
169,11,2,0,8,14.0,2,3.434245364246797,4
170,11,2,0,9,14.0,2,2.2232260187024453,3
171,11,2,1,7,14.0,2,3.001980085270061,3
172,11,2,1,8,14.0,2,3.9711418773001683,6
173,11,2,1,9,14.0,2,2.443347832400646,3
174,11,2,2,8,14.0,2,2.487823621723118,2
175,11,3,0,7,14.0,2,3.7836579522668883,5
176,11,3,0,8,14.0,2,4.856257856609608,6
177,11,3,0,9,14.0,2,2.9475883185710154,3
178,11,3,1,7,14.0,2,4.19675394966189,6
179,11,3,1,8,14.0,2,5.639919413486047,7
180,11,3,1,9,14.0,2,3.3462132988006257,3
181,11,3,2,7,14.0,2,2.6214700589512905,2
182,11,3,2,8,14.0,2,3.395213066608561,3
183,11,4,0,2,14.0,2,2.4434518309024953,2
184,11,4,0,7,14.0,2,2.441915473751794,3
185,11,4,0,8,14.0,2,2.8970061090781294,3
186,11,4,1,7,14.0,2,2.6560629009276484,3
187,11,4,1,8,14.0,2,3.3445926377272928,3
188,11,5,0,1,14.0,2,2.6019613556770844,2
189,11,5,0,2,14.0,2,3.6026959792368634,4
190,11,5,0,3,14.0,2,2.334784215400321,2
191,11,5,10,10,14.0,2,2.4773829476065834,0
192,11,7,10,4,14.0,2,2.497630505554162,1
193,11,7,10,5,14.0,2,2.8922032016905845,2
194,11,7,11,5,14.0,2,2.257500016109123,1
195,11,9,10,10,14.0,2,2.225667178129504,1
196,11,9,11,9,14.0,2,2.5529705682161628,1
197,11,9,11,10,14.0,2,3.0829808479138516,3
198,11,10,9,6,14.0,2,2.708790244211313,1
199,11,10,11,10,14.0,2,2.278849731088825,1
200,11,11,8,5,14.0,2,2.5012688719132887,2
201,11,11,8,6,14.0,2,3.3306059316634817,2
202,11,11,9,5,14.0,2,3.7558464078101808,3
203,11,11,9,6,14.0,2,5.047846356316202,6
204,11,11,9,7,14.0,2,3.03757674433453,2
205,11,11,10,5,14.0,2,2.685842734494425,2
206,11,11,10,6,14.0,2,3.6614175500143156,3
207,11,11,10,7,14.0,2,2.4080144391247664,2
