node_id,x,y,z,t,beta,seed,crit_value,degree
56,2,3,7,7,12.0,1,3.0498046374954138,7
57,2,3,7,8,12.0,1,1.8936001865350376,2
58,2,3,8,6,12.0,1,2.075072086216061,3
59,2,3,8,7,12.0,1,1.9995997056387969,3
60,2,4,11,7,12.0,1,2.0721476105592456,1
61,2,7,5,0,12.0,1,2.280494421304473,3
62,2,7,5,1,12.0,1,2.2171053914645613,2
63,2,7,6,0,12.0,1,2.134092936496219,2
64,2,7,6,1,12.0,1,2.1485393059753637,2
65,2,10,3,11,12.0,1,1.8688284321211175,2
66,2,10,4,11,12.0,1,2.3974149271927994,3
67,2,11,4,11,12.0,1,1.9412962753963463,2
68,3,0,9,8,12.0,1,2.3049669909121433,0
69,3,2,7,5,12.0,1,1.8494940933183117,2
70,3,2,7,6,12.0,1,2.32595219073312,3
71,3,2,7,7,12.0,1,2.065499840901794,3
72,3,3,7,7,12.0,1,1.8917570133925115,2
73,3,3,11,7,12.0,1,2.1690017568563666,1
74,3,4,11,6,12.0,1,2.3825535983532298,1
75,3,4,11,7,12.0,1,3.1596424940237187,6
76,3,4,11,8,12.0,1,1.8550855802882316,1
77,3,5,11,7,12.0,1,2.0029252417385277,1
78,3,9,8,0,12.0,1,1.891836127367056,0
79,4,2,6,4,12.0,1,2.296825427593049,0
80,4,4,11,7,12.0,1,1.956176431964771,1
81,4,6,11,4,12.0,1,2.1495336177845252,3
82,4,6,11,5,12.0,1,3.1505504138876743,4
83,4,6,11,6,12.0,1,2.106495167718552,3
84,4,7,10,5,12.0,1,2.4758408641919583,2
85,4,7,11,4,12.0,1,3.092024804935226,4
86,4,7,11,5,12.0,1,4.5312237708673795,6
87,4,7,11,6,12.0,1,2.8634484971066274,4
88,4,8,6,11,12.0,1,2.211782136252301,0
89,4,8,11,4,12.0,1,2.053785226416999,3
90,4,8,11,5,12.0,1,2.8192663585063915,4
91,4,8,11,6,12.0,1,1.870762279731153,3
92,5,1,8,0,12.0,1,1.882563858241411,0
93,5,5,4,9,12.0,1,1.8531619326796671,0
94,5,6,10,5,12.0,1,2.529015157175142,2
95,5,6,11,4,12.0,1,3.256406427551336,4
96,5,6,11,5,12.0,1,4.7163846549094295,6
97,5,6,11,6,12.0,1,2.8764050502622354,4
98,5,7,10,4,12.0,1,2.57075493255002,2
99,5,7,10,5,12.0,1,3.6249903381731676,7
100,5,7,10,6,12.0,1,2.2871678468213483,2
101,5,7,11,4,12.0,1,4.649980777361454,6
102,5,7,11,5,12.0,1,6.800436267358099,7
103,5,7,11,6,12.0,1,4.129975640027892,6
104,5,8,10,5,12.0,1,2.3559501592437413,2
105,5,8,11,4,12.0,1,3.0390636649762337,4
106,5,8,11,5,12.0,1,4.249311839198114,6
107,5,8,11,6,12.0,1,2.7605441160975177,4
108,6,1,7,0,12.0,1,1.8943084201929556,0
109,6,6,11,4,12.0,1,2.1844238626611814,3
110,6,6,11,5,12.0,1,3.0312366097803283,4
111,6,6,11,6,12.0,1,1.877907624957768,3
112,6,7,10,5,12.0,1,2.344252093537589,2
113,6,7,11,4,12.0,1,2.9494430714671926,4
114,6,7,11,5,12.0,1,4.236144062739311,6
115,6,7,11,6,12.0,1,2.656614735123486,4
116,6,8,11,4,12.0,1,2.078887032011505,3
117,6,8,11,5,12.0,1,2.894618065409554,4
118,6,8,11,6,12.0,1,2.139059627416844,3
119,7,10,5,9,12.0,1,1.9057854008045754,1
120,7,10,5,10,12.0,1,2.161510006141859,1
121,8,5,0,8,12.0,1,1.9002735961236323,1
122,8,8,7,4,12.0,1,1.8596168409525717,1
123,8,9,7,3,12.0,1,1.867438664272636,1
124,8,9,7,4,12.0,1,2.530669850153843,2
125,9,4,0,8,12.0,1,2.2934258877092706,1
126,9,5,0,7,12.0,1,1.943729248886912,1
127,9,5,0,8,12.0,1,2.689610710129565,4
128,9,5,0,9,12.0,1,2.0180170878613053,1
129,9,5,11,0,12.0,1,2.288067069037663,2
130,9,6,11,0,12.0,1,2.2592787104589847,3
131,9,6,11,1,12.0,1,1.9477647863896532,2
132,9,6,11,5,12.0,1,2.1902014304376975,0
133,9,11,4,2,12.0,1,1.8725411218854866,0
134,10,0,11,1,12.0,1,1.8985780882048737,2
135,10,1,7,3,12.0,1,1.9177726989751236,2
136,10,1,11,0,12.0,1,2.2253411320542265,2
137,10,1,11,1,12.0,1,2.2279023571584933,3
138,10,2,7,2,12.0,1,1.8489789956414702,2
139,10,2,7,3,12.0,1,2.469149362412495,4
140,10,3,7,3,12.0,1,1.875723328365056,2
141,10,4,5,6,12.0,1,1.8928791343531934,1
142,10,5,10,0,12.0,1,2.321045519587153,2
143,10,5,11,0,12.0,1,2.6332527487874837,5
144,10,5,11,1,12.0,1,2.012996276331451,2
145,10,6,7,5,12.0,1,2.1811906669059478,0
146,10,6,10,0,12.0,1,2.054772352885388,2
147,10,6,11,0,12.0,1,2.614473227610127,4
148,10,6,11,1,12.0,1,2.368827306804008,3
149,10,10,0,0,12.0,1,2.0508206834368212,2
150,10,11,0,0,12.0,1,2.328225390289459,4
151,10,11,0,1,12.0,1,2.014002554039651,3
152,10,11,1,0,12.0,1,2.4739400709735064,3
153,10,11,1,1,12.0,1,2.2422001452823794,3
154,11,0,11,1,12.0,1,1.8699610501600987,2
155,11,1,6,3,12.0,1,2.0037164571939923,2
156,11,1,7,2,12.0,1,2.047057349901294,2
157,11,1,7,3,12.0,1,2.8802080868123237,6
158,11,1,7,4,12.0,1,2.1242772078623546,2
159,11,1,8,3,12.0,1,1.9473491157946092,2
160,11,1,11,0,12.0,1,2.1662404656865055,2
161,11,1,11,1,12.0,1,2.326272300909242,3
162,11,2,6,2,12.0,1,1.9423164693907462,2
163,11,2,6,3,12.0,1,2.6528728940321353,3
164,11,2,7,2,12.0,1,2.7042070134029603,6
165,11,2,7,3,12.0,1,3.815782267195739,7
166,11,2,7,4,12.0,1,2.5259335669390928,3
167,11,2,8,2,12.0,1,1.940279287236351,2
168,11,2,8,3,12.0,1,2.70079640882959,4
169,11,3,5,6,12.0,1,2.2335319285476616,1
170,11,3,7,2,12.0,1,1.940667210956746,2
171,11,3,7,3,12.0,1,2.6468914832435595,5
172,11,3,7,4,12.0,1,1.914872665127029,2
173,11,3,8,3,12.0,1,2.1653058553486964,2
174,11,4,4,6,12.0,1,2.100001807924003,1
175,11,4,5,5,12.0,1,2.556334021440191,3
176,11,4,5,6,12.0,1,3.23140722833637,7
177,11,4,5,7,12.0,1,2.083425559488018,1
178,11,4,6,5,12.0,1,2.0343531818146032,3
179,11,4,6,6,12.0,1,2.411170864397621,3
180,11,5,5,5,12.0,1,1.8782906753385828,3
181,11,5,5,6,12.0,1,2.1363846494773022,3
182,11,5,6,5,12.0,1,1.8964058723232287,3
183,11,5,6,6,12.0,1,1.8637322239613383,3
184,11,5,11,0,12.0,1,1.9021908724783185,1
185,11,7,5,11,12.0,1,1.9804354080077202,1
186,11,8,4,11,12.0,1,2.6169833525462027,1
187,11,8,5,11,12.0,1,2.816199352467938,2
188,11,10,0,0,12.0,1,2.930174699745628,4
189,11,10,0,1,12.0,1,2.627694023249075,4
190,11,10,0,2,12.0,1,2.3088011286659365,4
191,11,10,0,3,12.0,1,1.9278324301891199,1
192,11,10,0,8,12.0,1,2.052207371777773,1
193,11,10,1,0,12.0,1,2.8108495405146536,3
194,11,10,1,1,12.0,1,2.6894313485567176,4
195,11,10,1,2,12.0,1,2.079261440560703,3
196,11,10,1,8,12.0,1,2.1962524862524626,1
197,11,10,7,0,12.0,1,2.1195866515790525,1
198,11,11,0,0,12.0,1,3.711321414252923,4
199,11,11,0,1,12.0,1,3.3311174311087033,5
200,11,11,0,2,12.0,1,2.364787130259137,3
201,11,11,1,0,12.0,1,4.122698966556518,5
202,11,11,1,1,12.0,1,3.8072976949260275,6
203,11,11,1,2,12.0,1,2.4231974911364125,3
204,11,11,2,0,12.0,1,2.3845605456932852,2
205,11,11,2,1,12.0,1,2.358922858985366,2
206,11,11,7,0,12.0,1,2.0236008834926533,2
207,11,11,8,0,12.0,1,2.2138967254624626,1
