node_id,x,y,z,t,beta,seed,crit_value,degree
50,4,8,10,0,15.0,1,2.81043407028709,3
51,4,8,10,8,15.0,1,3.1963616239844397,3
52,4,8,11,5,15.0,1,2.7357699301742358,1
53,4,9,9,0,15.0,1,2.3619554966324046,2
54,4,9,10,5,15.0,1,3.0779770625249974,3
55,4,9,11,4,15.0,1,2.8340166158583493,3
56,4,9,11,5,15.0,1,3.847280226367522,6
57,4,9,11,6,15.0,1,2.4572393304539037,1
58,4,10,10,5,15.0,1,2.860178206355617,3
59,4,10,11,4,15.0,1,2.370517987966056,3
60,4,10,11,5,15.0,1,3.3316817231152966,4
61,5,0,0,0,15.0,1,2.426908122624595,2
62,5,0,0,1,15.0,1,3.0494497351058696,2
63,5,4,2,11,15.0,1,2.4445415265621473,2
64,5,5,2,11,15.0,1,2.4444982111974047,2
65,5,7,7,8,15.0,1,2.3680359412360237,0
66,5,8,9,0,15.0,1,2.39441366345338,2
67,5,8,10,0,15.0,1,2.5135805579898425,2
68,6,0,0,0,15.0,1,3.452714645480158,3
69,6,0,0,1,15.0,1,4.151154747554186,4
70,6,0,0,2,15.0,1,2.7620790621181492,1
71,6,3,10,11,15.0,1,2.342355349039822,2
72,6,4,10,11,15.0,1,3.1229073131327914,3
73,6,4,11,11,15.0,1,2.440718023642111,2
74,6,11,2,0,15.0,1,2.4328329373229955,1
75,6,11,2,1,15.0,1,2.998458957984411,1
76,6,11,4,1,15.0,1,2.5263525920001717,2
77,6,11,5,0,15.0,1,2.835163285453354,2
78,6,11,5,1,15.0,1,3.2532905231823666,3
79,7,0,0,0,15.0,1,2.4194463471203727,2
80,7,0,0,1,15.0,1,2.7782905804096156,2
81,7,0,3,11,15.0,1,3.4640617049210793,3
82,7,0,4,10,15.0,1,3.024426394520064,4
83,7,0,4,11,15.0,1,5.639298473450332,5
84,7,0,5,10,15.0,1,2.4849146667345,4
85,7,0,5,11,15.0,1,4.419281124135102,4
86,7,0,9,10,15.0,1,2.460923541748319,0
87,7,1,3,11,15.0,1,3.8925743491584432,4
88,7,1,4,10,15.0,1,3.232234790327531,4
89,7,1,4,11,15.0,1,5.7965756430803,6
90,7,1,5,10,15.0,1,2.561096994128341,4
91,7,1,5,11,15.0,1,4.4715183480642535,5
92,7,2,3,11,15.0,1,2.6831014619926505,3
93,7,2,4,11,15.0,1,3.379352629938365,4
94,7,2,5,11,15.0,1,2.513712652696608,3
95,7,3,10,11,15.0,1,2.620354847036373,2
96,7,4,9,11,15.0,1,2.40489269117343,1
97,7,4,10,10,15.0,1,2.5296440026865676,1
98,7,4,10,11,15.0,1,3.427036954067004,5
99,7,4,11,11,15.0,1,2.6065654722380636,2
100,7,8,7,1,15.0,1,2.3820325134348135,0
101,7,10,5,1,15.0,1,2.477640741351241,1
102,7,11,4,0,15.0,1,2.7188937387954937,2
103,7,11,4,1,15.0,1,3.1599397241522578,3
104,7,11,5,0,15.0,1,3.70739398219116,4
105,7,11,5,1,15.0,1,4.209235646967367,7
106,7,11,5,2,15.0,1,2.573420478704635,1
107,7,11,6,1,15.0,1,2.555005287475018,1
108,8,0,3,10,15.0,1,2.665948193612417,3
109,8,0,3,11,15.0,1,4.926255366589321,5
110,8,0,4,10,15.0,1,4.113956719605657,6
111,8,0,4,11,15.0,1,7.666806014605826,6
112,8,0,5,10,15.0,1,2.992150905345581,5
113,8,0,5,11,15.0,1,5.349831069909697,5
114,8,1,3,10,15.0,1,2.9798431106826446,3
115,8,1,3,11,15.0,1,5.138834043134293,6
116,8,1,4,10,15.0,1,4.272816620349523,7
117,8,1,4,11,15.0,1,7.498266021750791,7
118,8,1,5,10,15.0,1,2.9792424237951094,4
119,8,1,5,11,15.0,1,5.108496989632156,6
120,8,2,3,11,15.0,1,3.1537694739191346,3
121,8,2,4,10,15.0,1,2.9070780351138077,2
122,8,2,4,11,15.0,1,4.178792617542717,6
123,8,2,5,11,15.0,1,2.800609389044447,3
124,8,11,3,9,15.0,1,2.340902879508815,1
125,8,11,5,0,15.0,1,2.369523951886678,2
126,8,11,5,1,15.0,1,2.560889165663892,2
127,9,0,3,11,15.0,1,3.10468659043107,3
128,9,0,4,10,15.0,1,2.8457581834809993,4
129,9,0,4,11,15.0,1,5.00535528586562,6
130,9,0,5,10,15.0,1,2.4034182369577968,4
131,9,0,5,11,15.0,1,4.092562555288558,6
132,9,0,6,11,15.0,1,2.5511728440208272,2
133,9,1,3,11,15.0,1,3.0690491956811097,3
134,9,1,4,10,15.0,1,2.817839134809046,3
135,9,1,4,11,15.0,1,4.5192605725063295,6
136,9,1,5,11,15.0,1,3.2671628860995376,4
137,9,2,4,11,15.0,1,2.474468415274047,2
138,9,11,3,9,15.0,1,2.9903791595962668,1
139,9,11,8,4,15.0,1,2.5087359318343556,0
140,10,0,4,11,15.0,1,3.643663360692558,3
141,10,0,5,10,15.0,1,2.9816729543914042,4
142,10,0,5,11,15.0,1,5.536641109864893,6
143,10,0,6,10,15.0,1,2.920294123980532,3
144,10,0,6,11,15.0,1,5.180366278220474,6
145,10,0,7,11,15.0,1,2.985349151267185,2
146,10,1,5,11,15.0,1,2.912879691052826,4
147,10,1,6,11,15.0,1,2.5707378097092923,3
148,10,5,0,5,15.0,1,2.391821935911081,0
149,10,6,0,8,15.0,1,2.496079910140766,3
150,10,6,1,8,15.0,1,2.468960820742982,3
151,10,7,0,7,15.0,1,2.523609671696853,3
152,10,7,0,8,15.0,1,3.2380615514907816,4
153,10,7,1,7,15.0,1,2.364261599967163,3
154,10,7,1,8,15.0,1,3.152999462420449,4
155,11,0,0,10,15.0,1,2.5030294125273196,1
156,11,0,4,10,15.0,1,2.8236855733392656,2
157,11,0,4,11,15.0,1,5.3037096305544384,4
158,11,0,5,10,15.0,1,4.8782112697254885,5
159,11,0,5,11,15.0,1,9.56119395628764,6
160,11,0,6,10,15.0,1,4.667992071715016,4
161,11,0,6,11,15.0,1,9.251071933716204,6
162,11,0,7,10,15.0,1,2.536674725065683,2
163,11,0,7,11,15.0,1,4.761666271603316,5
164,11,1,0,10,15.0,1,3.0405024704449115,1
165,11,1,4,11,15.0,1,2.566668145435184,2
166,11,1,5,10,15.0,1,2.397234833400332,2
167,11,1,5,11,15.0,1,4.509602391562162,5
168,11,1,6,11,15.0,1,4.3901007621770525,4
169,11,1,7,11,15.0,1,2.408779780193281,2
170,11,6,0,7,15.0,1,3.324444109501755,3
171,11,6,0,8,15.0,1,4.308560476862374,5
172,11,6,0,9,15.0,1,2.7027702342129962,3
173,11,6,1,7,15.0,1,3.150335423901163,3
174,11,6,1,8,15.0,1,4.184766032784816,6
175,11,6,1,9,15.0,1,2.702425868937913,3
176,11,6,2,8,15.0,1,2.594581319874149,2
177,11,6,6,0,15.0,1,2.3732148549396066,1
178,11,6,10,11,15.0,1,2.767661208234054,0
179,11,7,0,3,15.0,1,3.634165423894579,2
180,11,7,0,4,15.0,1,2.7698997262809355,2
181,11,7,0,7,15.0,1,4.407712741093007,5
182,11,7,0,8,15.0,1,5.78050751329743,6
183,11,7,0,9,15.0,1,3.5314703985055607,3
184,11,7,1,7,15.0,1,4.207760328189385,6
185,11,7,1,8,15.0,1,5.701054312508318,7
186,11,7,1,9,15.0,1,3.607791065018943,5
187,11,7,2,7,15.0,1,2.3740661034201356,2
188,11,7,2,8,15.0,1,3.310205843712121,5
189,11,7,2,9,15.0,1,2.4189319566384357,2
190,11,7,5,0,15.0,1,3.3432497812353414,2
191,11,7,6,0,15.0,1,3.0095601362045623,3
192,11,8,0,2,15.0,1,2.5955829403744652,1
193,11,8,0,3,15.0,1,4.179514388822338,3
194,11,8,0,4,15.0,1,2.7865232737832835,2
195,11,8,0,7,15.0,1,2.811288694274235,3
196,11,8,0,8,15.0,1,3.6600317350243765,3
197,11,8,1,7,15.0,1,2.6962367662621545,3
198,11,8,1,8,15.0,1,3.6811296675403016,5
199,11,8,1,9,15.0,1,2.438631139709359,2
200,11,8,2,8,15.0,1,2.392075097893183,2
201,11,8,4,0,15.0,1,2.389913113754096,1
202,11,8,5,0,15.0,1,3.6588727820615348,3
203,11,8,6,0,15.0,1,2.899534678549491,2
204,11,10,6,11,15.0,1,2.5243020376698175,1
205,11,11,5,11,15.0,1,2.540209981620134,2
206,11,11,6,11,15.0,1,3.347530134965253,4
207,11,11,7,11,15.0,1,2.8931689845911817,2
