node_id,x,y,z,t,beta,seed,crit_value,degree
165,10,8,11,9,11.0,2,1.7967998639271292,2
166,10,8,11,10,11.0,2,2.8438336295932563,6
167,10,8,11,11,11.0,2,2.5407814633681483,5
168,10,9,0,10,11.0,2,1.987335947311794,2
169,10,9,0,11,11.0,2,3.0894769771047255,6
170,10,9,11,10,11.0,2,1.9861814780125253,4
171,10,9,11,11,11.0,2,1.936012023404234,4
172,10,10,0,11,11.0,2,1.9662841115784087,1
173,10,11,11,7,11.0,2,1.8766658763854243,0
174,11,0,8,6,11.0,2,1.796863797411631,2
175,11,0,9,5,11.0,2,1.8588731622791324,3
176,11,0,9,6,11.0,2,2.2259752700393998,5
177,11,0,9,7,11.0,2,1.9551472167434887,3
178,11,0,10,4,11.0,2,1.8370369953258239,1
179,11,0,10,5,11.0,2,1.9237019514373601,4
180,11,0,10,6,11.0,2,2.0143461785790553,4
181,11,0,10,7,11.0,2,1.8732073548360975,3
182,11,5,0,4,11.0,2,2.17190072827414,1
183,11,6,0,3,11.0,2,2.050090842723249,1
184,11,6,0,4,11.0,2,2.8227977388445327,3
185,11,7,0,4,11.0,2,1.885846262824669,1
186,11,7,8,0,11.0,2,2.2686271651572816,0
187,11,7,10,10,11.0,2,2.1495506474647734,3
188,11,7,10,11,11.0,2,2.0736205980285156,3
189,11,7,11,0,11.0,2,2.040622841556247,2
190,11,7,11,1,11.0,2,2.090355863764358,1
191,11,7,11,9,11.0,2,2.2298142490368726,2
192,11,7,11,10,11.0,2,3.4777910837807857,5
193,11,7,11,11,11.0,2,2.930257427113578,4
194,11,8,0,11,11.0,2,1.7847588675460846,3
195,11,8,10,9,11.0,2,1.9502710686363245,2
196,11,8,10,10,11.0,2,3.0854763501969416,6
197,11,8,10,11,11.0,2,2.870502796143068,5
198,11,8,11,9,11.0,2,3.1933533712671083,5
199,11,8,11,10,11.0,2,5.0246112513060455,6
200,11,8,11,11,11.0,2,4.22281295635011,6
201,11,9,0,11,11.0,2,2.341319837126686,3
202,11,9,5,4,11.0,2,1.8621825966390784,0
203,11,9,10,10,11.0,2,2.1017908389585602,3
204,11,9,10,11,11.0,2,1.8979099900599081,3
205,11,9,11,9,11.0,2,2.0161689167454857,2
206,11,9,11,10,11.0,2,3.1112616033672484,5
207,11,9,11,11,11.0,2,2.708218614247646,5
