node_id,x,y,z,t,beta,seed,crit_value,degree
73,5,11,1,8,12.0,2,2.6583421793094706,6
74,5,11,1,9,12.0,2,2.093782164802363,3
75,5,11,2,7,12.0,2,2.3167761973325263,3
76,5,11,2,8,12.0,2,2.5014668463092957,4
77,5,11,2,9,12.0,2,2.0048214433781766,3
78,5,11,8,3,12.0,2,1.9939322839646318,2
79,5,11,9,3,12.0,2,2.1440248716303585,3
80,5,11,9,5,12.0,2,2.528795062097237,3
81,5,11,9,6,12.0,2,3.4364337659219246,6
82,5,11,9,7,12.0,2,2.5756115308713166,3
83,5,11,10,5,12.0,2,2.9932347558129333,5
84,5,11,10,6,12.0,2,4.439173822268168,7
85,5,11,10,7,12.0,2,3.1880239904623684,6
86,5,11,11,5,12.0,2,2.120932875427945,2
87,5,11,11,6,12.0,2,3.185609024065921,5
88,5,11,11,7,12.0,2,2.2758976153656914,3
89,6,4,6,10,12.0,2,2.3218692818949376,3
90,6,4,7,9,12.0,2,2.0095493598038305,2
91,6,4,7,10,12.0,2,2.819227909756071,5
92,6,4,7,11,12.0,2,2.0545758445239577,2
93,6,5,6,10,12.0,2,2.0252419001697417,3
94,6,5,7,10,12.0,2,2.291104482394945,4
95,6,7,0,0,12.0,2,1.9335771057049431,1
96,6,7,1,0,12.0,2,1.9795864226408222,1
97,6,10,0,8,12.0,2,1.9398235104487396,2
98,6,10,1,8,12.0,2,2.1787837834550743,3
99,6,11,0,7,12.0,2,2.2595613486916406,3
100,6,11,0,8,12.0,2,2.6809712978852973,6
101,6,11,0,9,12.0,2,2.1000478756642713,2
102,6,11,1,7,12.0,2,2.6987331275609012,5
103,6,11,1,8,12.0,2,3.421922009236135,7
104,6,11,1,9,12.0,2,2.9005016049334635,5
105,6,11,2,7,12.0,2,2.2420248366389552,3
106,6,11,2,8,12.0,2,3.0218587890428235,5
107,6,11,2,9,12.0,2,2.900729800755038,4
108,6,11,9,5,12.0,2,2.0759837571110435,3
109,6,11,9,6,12.0,2,2.369028003871154,3
110,6,11,10,5,12.0,2,2.1277874449540346,3
111,6,11,10,6,12.0,2,2.757954332201666,4
112,6,11,10,7,12.0,2,2.0202620832780895,2
113,7,1,11,11,12.0,2,2.016228965742621,1
114,7,3,6,10,12.0,2,2.1110711780151195,2
115,7,3,7,10,12.0,2,2.4696962140634446,2
116,7,4,6,9,12.0,2,2.2272151471213997,2
117,7,4,6,10,12.0,2,2.9313940886172416,7
118,7,4,6,11,12.0,2,2.1310589802896587,2
119,7,4,7,9,12.0,2,2.5877286178799324,3
120,7,4,7,10,12.0,2,3.550591143855319,8
121,7,4,7,11,12.0,2,2.527082174303805,3
122,7,4,8,10,12.0,2,2.1189304416008095,1
123,7,5,6,10,12.0,2,2.0416939167477453,3
124,7,5,7,10,12.0,2,2.368501306889791,3
125,7,11,0,7,12.0,2,2.2592652961067734,3
126,7,11,0,8,12.0,2,2.3053723065613445,3
127,7,11,1,7,12.0,2,2.3163288746502912,3
128,7,11,1,8,12.0,2,2.6130198592218177,5
129,7,11,1,9,12.0,2,2.1878696524761803,3
130,7,11,2,8,12.0,2,2.1306606621030793,3
131,7,11,2,9,12.0,2,2.0573036800013265,3
132,8,0,11,11,12.0,2,2.3113939297502353,2
133,8,1,10,11,12.0,2,2.232185029712495,3
134,8,1,11,11,12.0,2,2.6604271521124914,5
135,8,2,10,11,12.0,2,2.3533599220564123,3
136,8,2,11,8,12.0,2,2.1273048123044624,1
137,8,2,11,11,12.0,2,2.248095008748824,3
138,8,4,6,10,12.0,2,1.9733320233788647,2
139,8,4,7,10,12.0,2,2.294858166038351,2
140,9,0,7,0,12.0,2,2.619231820431083,2
141,9,0,8,0,12.0,2,3.841640059743191,5
142,9,0,8,1,12.0,2,2.1035562231032454,2
143,9,0,9,0,12.0,2,2.531210078419405,2
144,9,0,11,11,12.0,2,2.108758565451484,2
145,9,1,8,0,12.0,2,2.047511382370217,2
146,9,1,10,11,12.0,2,2.1818389603057295,3
147,9,1,11,8,12.0,2,2.445025238105141,2
148,9,1,11,11,12.0,2,2.6301355501896344,5
149,9,2,10,11,12.0,2,2.1757351511960747,3
150,9,2,11,8,12.0,2,2.5440239418722657,2
151,9,2,11,11,12.0,2,2.1949912904370135,4
152,10,0,7,0,12.0,2,4.098419705101871,5
153,10,0,7,1,12.0,2,2.4312126312343296,3
154,10,0,8,0,12.0,2,6.174696079973075,6
155,10,0,8,1,12.0,2,3.7176864008650217,6
156,10,0,8,4,12.0,2,2.0081039736852495,3
157,10,0,8,5,12.0,2,2.1344521246272548,2
158,10,0,9,0,12.0,2,4.204459942548233,5
159,10,0,9,1,12.0,2,3.024328186237744,3
160,10,0,9,3,12.0,2,1.9883558618835155,2
161,10,0,9,4,12.0,2,2.755879320872923,6
162,10,0,9,5,12.0,2,2.584247193083272,4
163,10,0,10,4,12.0,2,1.9586937556018766,2
164,10,1,7,0,12.0,2,2.369067955472343,3
165,10,1,8,0,12.0,2,3.287228878718849,6
166,10,1,8,1,12.0,2,2.1135271647027496,3
167,10,1,9,0,12.0,2,2.190427576354157,3
168,10,1,9,4,12.0,2,2.4543389998841487,3
169,10,1,9,5,12.0,2,2.037742304778255,3
170,10,1,11,8,12.0,2,2.226764243452666,1
171,10,1,11,11,12.0,2,2.429253348319609,2
172,10,2,11,11,12.0,2,2.1140993220779274,2
173,11,0,4,4,12.0,2,2.267429167499881,1
174,11,0,4,5,12.0,2,2.267331181126388,1
175,11,0,7,0,12.0,2,3.670612555964346,4
176,11,0,7,1,12.0,2,2.6534532056687783,4
177,11,0,8,0,12.0,2,5.521799437888396,5
178,11,0,8,1,12.0,2,4.109752896623274,6
179,11,0,8,2,12.0,2,2.213828567226666,2
180,11,0,8,4,12.0,2,1.9774470969085978,3
181,11,0,9,0,12.0,2,4.2236920277803485,4
182,11,0,9,1,12.0,2,3.8459654686848443,6
183,11,0,9,2,12.0,2,2.7370334926052813,4
184,11,0,9,3,12.0,2,2.4600721151131983,5
185,11,0,9,4,12.0,2,2.9515182311921193,6
186,11,0,9,5,12.0,2,2.431430207777836,3
187,11,0,10,1,12.0,2,2.176128069843418,2
188,11,0,10,2,12.0,2,2.131745679888604,3
189,11,0,10,3,12.0,2,2.056544408063112,3
190,11,0,10,4,12.0,2,2.249137458443432,4
191,11,1,0,3,12.0,2,2.0644241036705497,0
192,11,1,7,0,12.0,2,2.435663530290043,4
193,11,1,7,1,12.0,2,1.9643281345787176,3
194,11,1,8,0,12.0,2,3.119874016943792,5
195,11,1,8,1,12.0,2,2.4560477224043082,5
196,11,1,8,4,12.0,2,2.068811697151204,2
197,11,1,9,0,12.0,2,2.1822172914288256,4
198,11,1,9,1,12.0,2,2.0426930911753005,3
199,11,1,9,3,12.0,2,2.28443808269014,2
200,11,1,9,4,12.0,2,2.948388629587239,6
201,11,1,9,5,12.0,2,2.238027201937833,3
202,11,1,10,4,12.0,2,2.2270652086483333,2
203,11,4,2,8,12.0,2,1.979262025360385,1
204,11,5,2,8,12.0,2,2.241652771915122,2
205,11,5,3,8,12.0,2,1.9369314718568178,1
206,11,7,7,9,12.0,2,1.9850254870366613,0
207,11,11,1,4,12.0,2,2.002472599746514,0
