beta,seed,u_id,v_id,u_x,u_y,u_z,u_t,v_x,v_y,v_z,v_t
13.0,1,92,100,2,10,4,10,3,10,4,10
13.0,1,92,97,2,10,4,10,2,11,4,10
13.0,1,92,94,2,10,4,10,2,10,5,10
13.0,1,92,93,2,10,4,10,2,10,4,11
13.0,1,93,101,2,10,4,11,3,10,4,11
13.0,1,93,98,2,10,4,11,2,11,4,11
13.0,1,93,95,2,10,4,11,2,10,5,11
13.0,1,94,102,2,10,5,10,3,10,5,10
13.0,1,94,95,2,10,5,10,2,10,5,11
13.0,1,95,103,2,10,5,11,3,10,5,11
13.0,1,97,98,2,11,4,10,2,11,4,11
13.0,1,99,108,3,10,0,9,4,10,0,9
13.0,1,100,102,3,10,4,10,3,10,5,10
13.0,1,100,101,3,10,4,10,3,10,4,11
13.0,1,101,103,3,10,4,11,3,10,5,11
13.0,1,102,103,3,10,5,10,3,10,5,11
13.0,1,105,108,4,9,0,9,4,10,0,9
13.0,1,106,111,4,9,3,3,5,9,3,3
13.0,1,107,108,4,10,0,8,4,10,0,9
13.0,1,108,109,4,10,0,9,4,11,0,9
13.0,1,110,111,5,8,3,3,5,9,3,3
13.0,1,112,113,6,7,3,3,6,7,3,4
13.0,1,114,126,7,0,3,7,8,0,3,7
13.0,1,114,116,7,0,3,7,7,0,4,7
13.0,1,115,127,7,0,4,6,8,0,4,6
13.0,1,115,117,7,0,4,6,7,0,5,6
13.0,1,115,116,7,0,4,6,7,0,4,7
13.0,1,116,128,7,0,4,7,8,0,4,7
13.0,1,116,118,7,0,4,7,7,0,5,7
13.0,1,117,130,7,0,5,6,8,0,5,6
13.0,1,117,118,7,0,5,6,7,0,5,7
13.0,1,118,131,7,0,5,7,8,0,5,7
13.0,1,119,141,7,9,8,10,8,9,8,10
13.0,1,119,121,7,9,8,10,7,10,8,10
13.0,1,120,145,7,10,8,9,8,10,8,9
13.0,1,120,121,7,10,8,9,7,10,8,10
13.0,1,121,146,7,10,8,10,8,10,8,10
13.0,1,121,123,7,10,8,10,7,11,8,10
13.0,1,121,122,7,10,8,10,7,10,8,11
13.0,1,122,147,7,10,8,11,8,10,8,11
13.0,1,123,152,7,11,8,10,8,11,8,10
13.0,1,125,127,8,0,3,6,8,0,4,6
13.0,1,125,126,8,0,3,6,8,0,3,7
13.0,1,126,128,8,0,3,7,8,0,4,7
13.0,1,127,130,8,0,4,6,8,0,5,6
13.0,1,127,128,8,0,4,6,8,0,4,7
13.0,1,128,154,8,0,4,7,9,0,4,7
13.0,1,128,132,8,0,4,7,8,1,4,7
13.0,1,128,131,8,0,4,7,8,0,5,7
13.0,1,128,129,8,0,4,7,8,0,4,8
13.0,1,130,131,8,0,5,6,8,0,5,7
13.0,1,133,155,8,4,11,8,9,4,11,8
13.0,1,133,136,8,4,11,8,8,5,11,8
13.0,1,134,158,8,5,10,8,9,5,10,8
13.0,1,134,136,8,5,10,8,8,5,11,8
13.0,1,135,159,8,5,11,7,9,5,11,7
13.0,1,135,136,8,5,11,7,8,5,11,8
13.0,1,136,160,8,5,11,8,9,5,11,8
13.0,1,136,138,8,5,11,8,8,6,11,8
13.0,1,136,137,8,5,11,8,8,5,11,9
13.0,1,137,161,8,5,11,9,9,5,11,9
13.0,1,138,167,8,6,11,8,9,6,11,8
13.0,1,139,143,8,9,7,10,8,10,7,10
13.0,1,139,141,8,9,7,10,8,9,8,10
13.0,1,140,145,8,9,8,9,8,10,8,9
13.0,1,140,141,8,9,8,9,8,9,8,10
13.0,1,141,146,8,9,8,10,8,10,8,10
13.0,1,141,142,8,9,8,10,8,9,8,11
13.0,1,142,147,8,9,8,11,8,10,8,11
13.0,1,143,150,8,10,7,10,8,11,7,10
13.0,1,143,146,8,10,7,10,8,10,8,10
13.0,1,143,144,8,10,7,10,8,10,7,11
13.0,1,144,147,8,10,7,11,8,10,8,11
13.0,1,145,151,8,10,8,9,8,11,8,9
13.0,1,145,148,8,10,8,9,8,10,9,9
13.0,1,145,146,8,10,8,9,8,10,8,10
13.0,1,146,176,8,10,8,10,9,10,8,10
13.0,1,146,152,8,10,8,10,8,11,8,10
13.0,1,146,149,8,10,8,10,8,10,9,10
13.0,1,146,147,8,10,8,10,8,10,8,11
13.0,1,147,177,8,10,8,11,9,10,8,11
13.0,1,147,153,8,10,8,11,8,11,8,11
13.0,1,148,149,8,10,9,9,8,10,9,10
13.0,1,150,152,8,11,7,10,8,11,8,10
13.0,1,151,152,8,11,8,9,8,11,8,10
13.0,1,152,153,8,11,8,10,8,11,8,11
13.0,1,155,160,9,4,11,8,9,5,11,8
13.0,1,156,181,9,5,0,1,10,5,0,1
13.0,1,156,162,9,5,0,1,9,6,0,1
13.0,1,156,157,9,5,0,1,9,5,0,2
13.0,1,157,182,9,5,0,2,10,5,0,2
13.0,1,157,163,9,5,0,2,9,6,0,2
13.0,1,158,160,9,5,10,8,9,5,11,8
13.0,1,159,166,9,5,11,7,9,6,11,7
13.0,1,159,160,9,5,11,7,9,5,11,8
13.0,1,160,167,9,5,11,8,9,6,11,8
13.0,1,160,161,9,5,11,8,9,5,11,9
13.0,1,162,183,9,6,0,1,10,6,0,1
13.0,1,162,168,9,6,0,1,9,7,0,1
13.0,1,162,163,9,6,0,1,9,6,0,2
13.0,1,163,184,9,6,0,2,10,6,0,2
13.0,1,163,169,9,6,0,2,9,7,0,2
13.0,1,163,164,9,6,0,2,9,6,1,2
13.0,1,164,186,9,6,1,2,10,6,1,2
13.0,1,164,171,9,6,1,2,9,7,1,2
13.0,1,164,165,9,6,1,2,9,6,2,2
13.0,1,165,187,9,6,2,2,10,6,2,2
13.0,1,165,173,9,6,2,2,9,7,2,2
13.0,1,166,167,9,6,11,7,9,6,11,8
13.0,1,168,188,9,7,0,1,10,7,0,1
13.0,1,168,170,9,7,0,1,9,7,1,1
13.0,1,168,169,9,7,0,1,9,7,0,2
13.0,1,169,189,9,7,0,2,10,7,0,2
13.0,1,169,171,9,7,0,2,9,7,1,2
13.0,1,170,190,9,7,1,1,10,7,1,1
13.0,1,170,172,9,7,1,1,9,7,2,1
13.0,1,170,171,9,7,1,1,9,7,1,2
13.0,1,171,191,9,7,1,2,10,7,1,2
13.0,1,171,175,9,7,1,2,9,8,1,2
13.0,1,171,173,9,7,1,2,9,7,2,2
13.0,1,172,193,9,7,2,1,10,7,2,1
13.0,1,172,173,9,7,2,1,9,7,2,2
13.0,1,173,194,9,7,2,2,10,7,2,2
13.0,1,173,174,9,7,2,2,9,7,2,3
13.0,1,174,195,9,7,2,3,10,7,2,3
13.0,1,175,196,9,8,1,2,10,8,1,2
13.0,1,176,177,9,10,8,10,9,10,8,11
13.0,1,178,198,9,10,11,11,10,10,11,11
13.0,1,180,182,10,4,0,2,10,5,0,2
13.0,1,181,183,10,5,0,1,10,6,0,1
13.0,1,181,182,10,5,0,1,10,5,0,2
13.0,1,182,184,10,5,0,2,10,6,0,2
13.0,1,183,188,10,6,0,1,10,7,0,1
13.0,1,183,185,10,6,0,1,10,6,1,1
13.0,1,183,184,10,6,0,1,10,6,0,2
13.0,1,184,189,10,6,0,2,10,7,0,2
13.0,1,184,186,10,6,0,2,10,6,1,2
13.0,1,185,190,10,6,1,1,10,7,1,1
13.0,1,185,186,10,6,1,1,10,6,1,2
13.0,1,186,202,10,6,1,2,11,6,1,2
13.0,1,186,191,10,6,1,2,10,7,1,2
13.0,1,186,187,10,6,1,2,10,6,2,2
13.0,1,187,194,10,6,2,2,10,7,2,2
13.0,1,188,190,10,7,0,1,10,7,1,1
13.0,1,188,189,10,7,0,1,10,7,0,2
13.0,1,189,191,10,7,0,2,10,7,1,2
13.0,1,190,203,10,7,1,1,11,7,1,1
13.0,1,190,193,10,7,1,1,10,7,2,1
13.0,1,190,191,10,7,1,1,10,7,1,2
13.0,1,191,204,10,7,1,2,11,7,1,2
13.0,1,191,196,10,7,1,2,10,8,1,2
13.0,1,191,194,10,7,1,2,10,7,2,2
13.0,1,191,192,10,7,1,2,10,7,1,3
13.0,1,192,195,10,7,1,3,10,7,2,3
13.0,1,193,194,10,7,2,1,10,7,2,2
13.0,1,194,205,10,7,2,2,11,7,2,2
13.0,1,194,197,10,7,2,2,10,8,2,2
13.0,1,194,195,10,7,2,2,10,7,2,3
13.0,1,196,197,10,8,1,2,10,8,2,2
13.0,1,198,206,10,10,11,11,11,10,11,11
13.0,1,198,199,10,10,11,11,10,11,11,11
13.0,1,199,207,10,11,11,11,11,11,11,11
13.0,1,202,204,11,6,1,2,11,7,1,2
13.0,1,203,204,11,7,1,1,11,7,1,2
13.0,1,204,205,11,7,1,2,11,7,2,2
13.0,1,206,207,11,10,11,11,11,11,11,11
