node_id,x,y,z,t,beta,seed,crit_value,degree
43,2,6,4,6,10.0,1,2.66357171232474,5
44,2,7,3,6,10.0,1,2.300489346887538,3
45,2,7,4,5,10.0,1,2.3084251327852185,3
46,2,7,4,6,10.0,1,3.1785407825570426,8
47,2,7,4,7,10.0,1,2.0051173315698434,2
48,2,7,5,6,10.0,1,2.1080539759706323,2
49,2,8,4,6,10.0,1,1.9845902347437403,2
50,3,0,11,4,10.0,1,2.131206024780991,1
51,3,1,11,4,10.0,1,2.334468836734546,2
52,3,6,4,6,10.0,1,1.9894148467405903,2
53,3,7,4,6,10.0,1,1.9561865996657906,2
54,4,7,0,0,10.0,1,2.015197708598452,0
55,4,11,10,2,10.0,1,2.0433521953827634,0
56,5,1,8,6,10.0,1,1.887214827724623,3
57,5,1,9,6,10.0,1,2.285113656779671,3
58,5,2,8,6,10.0,1,2.4824392107280833,3
59,5,2,9,5,10.0,1,2.2946856221946828,3
60,5,2,9,6,10.0,1,3.0829403804947755,7
61,5,2,9,7,10.0,1,2.078375742326797,2
62,5,2,10,6,10.0,1,2.111676114858239,2
63,5,3,9,5,10.0,1,1.8404869962608696,3
64,5,3,9,6,10.0,1,2.073153351813823,3
65,5,3,11,11,10.0,1,1.9027872935668302,1
66,5,4,10,4,10.0,1,2.0966022478718656,2
67,5,4,11,4,10.0,1,2.174434189282848,2
68,5,6,0,4,10.0,1,1.8382048753597646,1
69,5,7,8,11,10.0,1,1.896807234012732,0
70,5,9,10,6,10.0,1,1.8736293087566895,0
71,6,1,8,6,10.0,1,2.564314828143735,4
72,6,1,8,7,10.0,1,2.152067340517357,3
73,6,1,9,5,10.0,1,2.1210973796610597,2
74,6,1,9,6,10.0,1,3.1097770785927694,7
75,6,1,9,7,10.0,1,2.3045129421122255,3
76,6,1,10,6,10.0,1,1.93383148121141,2
77,6,2,8,5,10.0,1,2.244553775842712,2
78,6,2,8,6,10.0,1,3.2729921952513004,7
79,6,2,8,7,10.0,1,2.40289106030411,3
80,6,2,9,5,10.0,1,3.0080861487515014,7
81,6,2,9,6,10.0,1,4.1400236184824575,8
82,6,2,9,7,10.0,1,2.776585478106269,4
83,6,2,10,5,10.0,1,2.0912582623193368,3
84,6,2,10,6,10.0,1,2.56985367634761,5
85,6,3,8,6,10.0,1,2.0418131139698343,2
86,6,3,9,4,10.0,1,1.8593495355211471,3
87,6,3,9,5,10.0,1,2.3939388802472115,5
88,6,3,9,6,10.0,1,2.6330263058975882,5
89,6,3,10,4,10.0,1,2.0816736484256624,3
90,6,3,10,5,10.0,1,2.1230078538316,5
91,6,3,10,6,10.0,1,1.834253157814322,3
92,6,3,11,11,10.0,1,2.5549523866997395,1
93,6,4,9,4,10.0,1,1.969156744941241,2
94,6,4,10,4,10.0,1,2.6152201299614326,6
95,6,4,10,5,10.0,1,2.0740794485711187,3
96,6,4,11,4,10.0,1,2.4680270499373944,4
97,6,4,11,5,10.0,1,2.0835749111077515,3
98,6,5,0,3,10.0,1,1.8486876822977192,2
99,6,5,0,4,10.0,1,2.2687110153472325,4
100,6,5,10,4,10.0,1,1.956075544539817,2
101,6,5,11,4,10.0,1,2.155483189152655,4
102,6,5,11,5,10.0,1,2.1209436352008124,2
103,6,6,0,3,10.0,1,1.86189753483954,3
104,6,6,0,4,10.0,1,2.69720227034601,6
105,6,6,0,5,10.0,1,2.14074827171466,2
106,6,6,1,4,10.0,1,2.1334590678661867,2
107,7,0,9,0,10.0,1,2.1750348245245723,1
108,7,0,10,0,10.0,1,2.4181786933611775,1
109,7,1,9,6,10.0,1,1.9327161909180453,2
110,7,2,0,5,10.0,1,1.8658788160639515,1
111,7,2,8,6,10.0,1,2.000259239757398,2
112,7,2,9,5,10.0,1,1.8676755862401027,2
113,7,2,9,6,10.0,1,2.5071987467901984,4
114,7,3,0,5,10.0,1,2.084034374465096,1
115,7,5,0,4,10.0,1,2.318427726435258,4
116,7,5,0,5,10.0,1,1.90268828512797,2
117,7,5,1,4,10.0,1,1.9247436029962504,2
118,7,6,0,3,10.0,1,1.9084849963026849,2
119,7,6,0,4,10.0,1,2.9275111639474143,7
120,7,6,0,5,10.0,1,2.423334760795053,6
121,7,6,0,6,10.0,1,1.8487578781158611,1
122,7,6,1,4,10.0,1,2.4898908277741207,5
123,7,6,1,5,10.0,1,2.0184929490901995,3
124,7,6,1,7,10.0,1,2.0480400865299924,1
125,7,7,0,4,10.0,1,1.981145489529207,1
126,8,6,0,4,10.0,1,2.1255544662345245,3
127,8,6,0,5,10.0,1,1.9904144346155845,3
128,8,6,1,4,10.0,1,1.8975636933963105,3
129,8,6,1,5,10.0,1,1.8751591622799622,4
130,8,6,1,6,10.0,1,2.0163821079940085,4
131,8,6,1,7,10.0,1,2.2743741061617517,5
132,8,6,2,6,10.0,1,1.8960845036341742,3
133,8,6,2,7,10.0,1,2.36708624708492,5
134,8,6,2,8,10.0,1,1.8456019708024514,2
135,8,7,1,7,10.0,1,1.8483726005449606,3
136,8,7,2,7,10.0,1,1.863416324587236,3
137,9,1,7,0,10.0,1,2.0280461744845675,2
138,9,2,7,0,10.0,1,1.8767530362410707,3
139,9,2,8,0,10.0,1,1.884269843569568,2
140,9,5,2,7,10.0,1,1.9829843612761604,1
141,9,6,1,6,10.0,1,1.9964842291162563,4
142,9,6,1,7,10.0,1,2.384164665432786,4
143,9,6,2,6,10.0,1,2.2890616928047507,3
144,9,6,2,7,10.0,1,2.9055693830858553,8
145,9,6,2,8,10.0,1,2.0210174003942374,2
146,9,6,3,7,10.0,1,1.900019155711904,1
147,9,7,1,6,10.0,1,1.9531750080992427,2
148,9,7,1,7,10.0,1,2.2783310123403915,6
149,9,7,1,8,10.0,1,1.8798588260154807,2
150,9,7,2,7,10.0,1,2.307716169758892,4
151,9,11,10,0,10.0,1,1.8503092075499366,1
152,10,0,7,0,10.0,1,2.037183531153429,1
153,10,1,7,0,10.0,1,2.4701952094563486,4
154,10,2,0,11,10.0,1,1.8713566291938082,1
155,10,2,6,7,10.0,1,2.068980848087764,1
156,10,2,7,0,10.0,1,2.1843355974740604,3
157,10,2,8,0,10.0,1,2.0244595172851874,3
158,10,3,8,0,10.0,1,1.9095941876475115,1
159,10,6,2,7,10.0,1,2.06542639787083,2
160,10,7,0,7,10.0,1,2.0378035256690232,3
161,10,7,0,8,10.0,1,1.850298648948588,2
162,10,7,1,7,10.0,1,2.0990080004368434,4
163,10,7,1,8,10.0,1,1.903108163367444,3
164,10,7,2,7,10.0,1,1.905869914321633,3
165,10,8,0,7,10.0,1,2.1904072173743643,1
166,10,11,0,7,10.0,1,2.3624631217433394,1
167,10,11,10,0,10.0,1,1.9712237759181022,1
168,11,0,0,10,10.0,1,1.8947478697247233,2
169,11,0,0,11,10.0,1,3.0174392988370284,2
170,11,0,9,3,10.0,1,1.9357000886255717,1
171,11,0,9,4,10.0,1,1.969324100267952,1
172,11,1,0,10,10.0,1,1.8483031968276689,3
173,11,1,0,11,10.0,1,2.8578455204418605,3
174,11,1,5,7,10.0,1,2.3762912354648673,3
175,11,1,5,8,10.0,1,1.941768120612441,3
176,11,1,6,7,10.0,1,2.646238353188282,3
177,11,1,6,8,10.0,1,2.0103171715420753,3
178,11,1,7,0,10.0,1,1.8564959446686247,1
179,11,2,0,10,10.0,1,1.9075101253804578,2
180,11,2,0,11,10.0,1,2.9779946181907264,4
181,11,2,5,6,10.0,1,1.9177975353842907,2
182,11,2,5,7,10.0,1,2.774167901346212,4
183,11,2,5,8,10.0,1,2.0467943085537907,3
184,11,2,6,6,10.0,1,2.4246437153483833,2
185,11,2,6,7,10.0,1,3.5886080553562665,7
186,11,2,6,8,10.0,1,2.457866129123381,3
187,11,2,7,7,10.0,1,2.22324514630778,1
188,11,2,11,7,10.0,1,2.0261723159535543,2
189,11,2,11,8,10.0,1,1.8863992448122364,2
190,11,3,0,11,10.0,1,2.1929480191442954,1
191,11,3,4,4,10.0,1,2.171475951114809,1
192,11,3,6,7,10.0,1,2.151491195886913,1
193,11,3,11,7,10.0,1,2.3265834874132074,3
194,11,3,11,8,10.0,1,2.318061144547681,3
195,11,4,11,7,10.0,1,1.9118769415940893,2
196,11,4,11,8,10.0,1,1.940024809680795,2
197,11,6,4,0,10.0,1,1.9113342709926653,1
198,11,7,4,0,10.0,1,1.8639618307042802,1
199,11,7,5,11,10.0,1,1.976302220200987,1
200,11,8,5,11,10.0,1,2.504837807398269,1
201,11,10,0,6,10.0,1,1.919545821117144,2
202,11,10,0,7,10.0,1,2.735880224510648,3
203,11,10,0,8,10.0,1,1.84647964752333,2
204,11,11,0,6,10.0,1,2.9111702786207303,2
205,11,11,0,7,10.0,1,4.199709459888617,5
206,11,11,0,8,10.0,1,2.6656804578133566,2
207,11,11,1,7,10.0,1,2.092816944665926,1
