beta,seed,u_id,v_id,u_x,u_y,u_z,u_t,v_x,v_y,v_z,v_t
14.0,2,160,188,10,5,0,1,11,5,0,1
14.0,2,160,161,10,5,0,1,10,5,0,2
14.0,2,161,189,10,5,0,2,11,5,0,2
14.0,2,161,164,10,5,0,2,10,6,0,2
14.0,2,161,162,10,5,0,2,10,5,0,3
14.0,2,162,190,10,5,0,3,11,5,0,3
14.0,2,165,203,10,11,9,6,11,11,9,6
14.0,2,166,167,11,0,5,11,11,0,6,11
14.0,2,168,175,11,2,0,7,11,3,0,7
14.0,2,168,171,11,2,0,7,11,2,1,7
14.0,2,168,169,11,2,0,7,11,2,0,8
14.0,2,169,176,11,2,0,8,11,3,0,8
14.0,2,169,172,11,2,0,8,11,2,1,8
14.0,2,169,170,11,2,0,8,11,2,0,9
14.0,2,170,177,11,2,0,9,11,3,0,9
14.0,2,170,173,11,2,0,9,11,2,1,9
14.0,2,171,178,11,2,1,7,11,3,1,7
14.0,2,171,172,11,2,1,7,11,2,1,8
14.0,2,172,179,11,2,1,8,11,3,1,8
14.0,2,172,174,11,2,1,8,11,2,2,8
14.0,2,172,173,11,2,1,8,11,2,1,9
14.0,2,173,180,11,2,1,9,11,3,1,9
14.0,2,174,182,11,2,2,8,11,3,2,8
14.0,2,175,184,11,3,0,7,11,4,0,7
14.0,2,175,178,11,3,0,7,11,3,1,7
14.0,2,175,176,11,3,0,7,11,3,0,8
14.0,2,176,185,11,3,0,8,11,4,0,8
14.0,2,176,179,11,3,0,8,11,3,1,8
14.0,2,176,177,11,3,0,8,11,3,0,9
14.0,2,177,180,11,3,0,9,11,3,1,9
14.0,2,178,186,11,3,1,7,11,4,1,7
14.0,2,178,181,11,3,1,7,11,3,2,7
14.0,2,178,179,11,3,1,7,11,3,1,8
14.0,2,179,187,11,3,1,8,11,4,1,8
14.0,2,179,182,11,3,1,8,11,3,2,8
14.0,2,179,180,11,3,1,8,11,3,1,9
14.0,2,181,182,11,3,2,7,11,3,2,8
14.0,2,183,189,11,4,0,2,11,5,0,2
14.0,2,184,186,11,4,0,7,11,4,1,7
14.0,2,184,185,11,4,0,7,11,4,0,8
14.0,2,185,187,11,4,0,8,11,4,1,8
14.0,2,186,187,11,4,1,7,11,4,1,8
14.0,2,188,189,11,5,0,1,11,5,0,2
14.0,2,189,190,11,5,0,2,11,5,0,3
14.0,2,192,193,11,7,10,4,11,7,10,5
14.0,2,193,194,11,7,10,5,11,7,11,5
14.0,2,195,197,11,9,10,10,11,9,11,10
14.0,2,196,197,11,9,11,9,11,9,11,10
14.0,2,197,199,11,9,11,10,11,10,11,10
14.0,2,198,203,11,10,9,6,11,11,9,6
14.0,2,200,202,11,11,8,5,11,11,9,5
14.0,2,200,201,11,11,8,5,11,11,8,6
14.0,2,201,203,11,11,8,6,11,11,9,6
14.0,2,202,205,11,11,9,5,11,11,10,5
14.0,2,202,203,11,11,9,5,11,11,9,6
14.0,2,203,206,11,11,9,6,11,11,10,6
14.0,2,203,204,11,11,9,6,11,11,9,7
14.0,2,204,207,11,11,9,7,11,11,10,7
14.0,2,205,206,11,11,10,5,11,11,10,6
14.0,2,206,207,11,11,10,6,11,11,10,7
