beta,seed,u_id,v_id,u_x,u_y,u_z,u_t,v_x,v_y,v_z,v_t
12.0,2,82,85,5,11,9,7,5,11,10,7
12.0,2,83,110,5,11,10,5,6,11,10,5
12.0,2,83,86,5,11,10,5,5,11,11,5
12.0,2,83,84,5,11,10,5,5,11,10,6
12.0,2,84,111,5,11,10,6,6,11,10,6
12.0,2,84,87,5,11,10,6,5,11,11,6
12.0,2,84,85,5,11,10,6,5,11,10,7
12.0,2,85,112,5,11,10,7,6,11,10,7
12.0,2,85,88,5,11,10,7,5,11,11,7
12.0,2,86,87,5,11,11,5,5,11,11,6
12.0,2,87,88,5,11,11,6,5,11,11,7
12.0,2,89,117,6,4,6,10,7,4,6,10
12.0,2,89,93,6,4,6,10,6,5,6,10
12.0,2,89,91,6,4,6,10,6,4,7,10
12.0,2,90,119,6,4,7,9,7,4,7,9
12.0,2,90,91,6,4,7,9,6,4,7,10
12.0,2,91,120,6,4,7,10,7,4,7,10
12.0,2,91,94,6,4,7,10,6,5,7,10
12.0,2,91,92,6,4,7,10,6,4,7,11
12.0,2,92,121,6,4,7,11,7,4,7,11
12.0,2,93,123,6,5,6,10,7,5,6,10
12.0,2,93,94,6,5,6,10,6,5,7,10
12.0,2,94,124,6,5,7,10,7,5,7,10
12.0,2,95,96,6,7,0,0,6,7,1,0
12.0,2,97,100,6,10,0,8,6,11,0,8
12.0,2,97,98,6,10,0,8,6,10,1,8
12.0,2,98,103,6,10,1,8,6,11,1,8
12.0,2,99,125,6,11,0,7,7,11,0,7
12.0,2,99,102,6,11,0,7,6,11,1,7
12.0,2,99,100,6,11,0,7,6,11,0,8
12.0,2,100,126,6,11,0,8,7,11,0,8
12.0,2,100,103,6,11,0,8,6,11,1,8
12.0,2,100,101,6,11,0,8,6,11,0,9
12.0,2,101,104,6,11,0,9,6,11,1,9
12.0,2,102,127,6,11,1,7,7,11,1,7
12.0,2,102,105,6,11,1,7,6,11,2,7
12.0,2,102,103,6,11,1,7,6,11,1,8
12.0,2,103,128,6,11,1,8,7,11,1,8
12.0,2,103,106,6,11,1,8,6,11,2,8
12.0,2,103,104,6,11,1,8,6,11,1,9
12.0,2,104,129,6,11,1,9,7,11,1,9
12.0,2,104,107,6,11,1,9,6,11,2,9
12.0,2,105,106,6,11,2,7,6,11,2,8
12.0,2,106,130,6,11,2,8,7,11,2,8
12.0,2,106,107,6,11,2,8,6,11,2,9
12.0,2,107,131,6,11,2,9,7,11,2,9
12.0,2,108,110,6,11,9,5,6,11,10,5
12.0,2,108,109,6,11,9,5,6,11,9,6
12.0,2,109,111,6,11,9,6,6,11,10,6
12.0,2,110,111,6,11,10,5,6,11,10,6
12.0,2,111,112,6,11,10,6,6,11,10,7
12.0,2,113,134,7,1,11,11,8,1,11,11
12.0,2,114,117,7,3,6,10,7,4,6,10
12.0,2,114,115,7,3,6,10,7,3,7,10
12.0,2,115,120,7,3,7,10,7,4,7,10
12.0,2,116,119,7,4,6,9,7,4,7,9
12.0,2,116,117,7,4,6,9,7,4,6,10
12.0,2,117,138,7,4,6,10,8,4,6,10
12.0,2,117,123,7,4,6,10,7,5,6,10
12.0,2,117,120,7,4,6,10,7,4,7,10
12.0,2,117,118,7,4,6,10,7,4,6,11
12.0,2,118,121,7,4,6,11,7,4,7,11
12.0,2,119,120,7,4,7,9,7,4,7,10
12.0,2,120,139,7,4,7,10,8,4,7,10
12.0,2,120,124,7,4,7,10,7,5,7,10
12.0,2,120,122,7,4,7,10,7,4,8,10
12.0,2,120,121,7,4,7,10,7,4,7,11
12.0,2,123,124,7,5,6,10,7,5,7,10
12.0,2,125,127,7,11,0,7,7,11,1,7
12.0,2,125,126,7,11,0,7,7,11,0,8
12.0,2,126,128,7,11,0,8,7,11,1,8
12.0,2,127,128,7,11,1,7,7,11,1,8
12.0,2,128,130,7,11,1,8,7,11,2,8
12.0,2,128,129,7,11,1,8,7,11,1,9
12.0,2,129,131,7,11,1,9,7,11,2,9
12.0,2,130,131,7,11,2,8,7,11,2,9
12.0,2,132,144,8,0,11,11,9,0,11,11
12.0,2,132,134,8,0,11,11,8,1,11,11
12.0,2,133,146,8,1,10,11,9,1,10,11
12.0,2,133,135,8,1,10,11,8,2,10,11
12.0,2,133,134,8,1,10,11,8,1,11,11
12.0,2,134,148,8,1,11,11,9,1,11,11
12.0,2,134,137,8,1,11,11,8,2,11,11
12.0,2,135,149,8,2,10,11,9,2,10,11
12.0,2,135,137,8,2,10,11,8,2,11,11
12.0,2,136,150,8,2,11,8,9,2,11,8
12.0,2,137,151,8,2,11,11,9,2,11,11
12.0,2,138,139,8,4,6,10,8,4,7,10
12.0,2,140,152,9,0,7,0,10,0,7,0
12.0,2,140,141,9,0,7,0,9,0,8,0
12.0,2,141,154,9,0,8,0,10,0,8,0
12.0,2,141,145,9,0,8,0,9,1,8,0
12.0,2,141,143,9,0,8,0,9,0,9,0
12.0,2,141,142,9,0,8,0,9,0,8,1
12.0,2,142,155,9,0,8,1,10,0,8,1
12.0,2,143,158,9,0,9,0,10,0,9,0
12.0,2,144,148,9,0,11,11,9,1,11,11
12.0,2,145,165,9,1,8,0,10,1,8,0
12.0,2,146,149,9,1,10,11,9,2,10,11
12.0,2,146,148,9,1,10,11,9,1,11,11
12.0,2,147,170,9,1,11,8,10,1,11,8
12.0,2,147,150,9,1,11,8,9,2,11,8
12.0,2,148,171,9,1,11,11,10,1,11,11
12.0,2,148,151,9,1,11,11,9,2,11,11
12.0,2,149,151,9,2,10,11,9,2,11,11
12.0,2,151,172,9,2,11,11,10,2,11,11
12.0,2,152,175,10,0,7,0,11,0,7,0
12.0,2,152,164,10,0,7,0,10,1,7,0
12.0,2,152,154,10,0,7,0,10,0,8,0
12.0,2,152,153,10,0,7,0,10,0,7,1
12.0,2,153,176,10,0,7,1,11,0,7,1
12.0,2,153,155,10,0,7,1,10,0,8,1
12.0,2,154,177,10,0,8,0,11,0,8,0
12.0,2,154,165,10,0,8,0,10,1,8,0
12.0,2,154,158,10,0,8,0,10,0,9,0
12.0,2,154,155,10,0,8,0,10,0,8,1
12.0,2,155,178,10,0,8,1,11,0,8,1
12.0,2,155,166,10,0,8,1,10,1,8,1
12.0,2,155,159,10,0,8,1,10,0,9,1
12.0,2,156,180,10,0,8,4,11,0,8,4
12.0,2,156,161,10,0,8,4,10,0,9,4
12.0,2,156,157,10,0,8,4,10,0,8,5
12.0,2,157,162,10,0,8,5,10,0,9,5
12.0,2,158,181,10,0,9,0,11,0,9,0
12.0,2,158,167,10,0,9,0,10,1,9,0
12.0,2,158,159,10,0,9,0,10,0,9,1
12.0,2,159,182,10,0,9,1,11,0,9,1
12.0,2,160,184,10,0,9,3,11,0,9,3
12.0,2,160,161,10,0,9,3,10,0,9,4
12.0,2,161,185,10,0,9,4,11,0,9,4
12.0,2,161,168,10,0,9,4,10,1,9,4
12.0,2,161,163,10,0,9,4,10,0,10,4
12.0,2,161,162,10,0,9,4,10,0,9,5
12.0,2,162,186,10,0,9,5,11,0,9,5
12.0,2,162,169,10,0,9,5,10,1,9,5
12.0,2,163,190,10,0,10,4,11,0,10,4
12.0,2,164,192,10,1,7,0,11,1,7,0
12.0,2,164,165,10,1,7,0,10,1,8,0
12.0,2,165,194,10,1,8,0,11,1,8,0
12.0,2,165,167,10,1,8,0,10,1,9,0
12.0,2,165,166,10,1,8,0,10,1,8,1
12.0,2,166,195,10,1,8,1,11,1,8,1
12.0,2,167,197,10,1,9,0,11,1,9,0
12.0,2,168,200,10,1,9,4,11,1,9,4
12.0,2,168,169,10,1,9,4,10,1,9,5
12.0,2,169,201,10,1,9,5,11,1,9,5
12.0,2,171,172,10,1,11,11,10,2,11,11
12.0,2,173,174,11,0,4,4,11,0,4,5
12.0,2,175,192,11,0,7,0,11,1,7,0
12.0,2,175,177,11,0,7,0,11,0,8,0
12.0,2,175,176,11,0,7,0,11,0,7,1
12.0,2,176,193,11,0,7,1,11,1,7,1
12.0,2,176,178,11,0,7,1,11,0,8,1
12.0,2,177,194,11,0,8,0,11,1,8,0
12.0,2,177,181,11,0,8,0,11,0,9,0
12.0,2,177,178,11,0,8,0,11,0,8,1
12.0,2,178,195,11,0,8,1,11,1,8,1
12.0,2,178,182,11,0,8,1,11,0,9,1
12.0,2,178,179,11,0,8,1,11,0,8,2
12.0,2,179,183,11,0,8,2,11,0,9,2
12.0,2,180,196,11,0,8,4,11,1,8,4
12.0,2,180,185,11,0,8,4,11,0,9,4
12.0,2,181,197,11,0,9,0,11,1,9,0
12.0,2,181,182,11,0,9,0,11,0,9,1
12.0,2,182,198,11,0,9,1,11,1,9,1
12.0,2,182,187,11,0,9,1,11,0,10,1
12.0,2,182,183,11,0,9,1,11,0,9,2
12.0,2,183,188,11,0,9,2,11,0,10,2
12.0,2,183,184,11,0,9,2,11,0,9,3
12.0,2,184,199,11,0,9,3,11,1,9,3
12.0,2,184,189,11,0,9,3,11,0,10,3
12.0,2,184,185,11,0,9,3,11,0,9,4
12.0,2,185,200,11,0,9,4,11,1,9,4
12.0,2,185,190,11,0,9,4,11,0,10,4
12.0,2,185,186,11,0,9,4,11,0,9,5
12.0,2,186,201,11,0,9,5,11,1,9,5
12.0,2,187,188,11,0,10,1,11,0,10,2
12.0,2,188,189,11,0,10,2,11,0,10,3
12.0,2,189,190,11,0,10,3,11,0,10,4
12.0,2,190,202,11,0,10,4,11,1,10,4
12.0,2,192,194,11,1,7,0,11,1,8,0
12.0,2,192,193,11,1,7,0,11,1,7,1
12.0,2,193,195,11,1,7,1,11,1,8,1
12.0,2,194,197,11,1,8,0,11,1,9,0
12.0,2,194,195,11,1,8,0,11,1,8,1
12.0,2,195,198,11,1,8,1,11,1,9,1
12.0,2,196,200,11,1,8,4,11,1,9,4
12.0,2,197,198,11,1,9,0,11,1,9,1
12.0,2,199,200,11,1,9,3,11,1,9,4
12.0,2,200,202,11,1,9,4,11,1,10,4
12.0,2,200,201,11,1,9,4,11,1,9,5
12.0,2,203,204,11,4,2,8,11,5,2,8
12.0,2,204,205,11,5,2,8,11,5,3,8
