node_id,x,y,z,t,beta,seed,crit_value,degree
0,0,0,10,0,11.0,1,2.357081353375884,4
1,0,0,10,1,11.0,1,2.4835166861321194,5
2,0,0,10,2,11.0,1,2.113426842335159,3
3,0,0,11,0,11.0,1,2.7081762581990865,4
4,0,0,11,1,11.0,1,3.9836226498968257,5
5,0,0,11,2,11.0,1,3.904877837266349,5
6,0,0,11,3,11.0,1,2.013834803002744,2
7,0,1,9,0,11.0,1,1.9941980693446695,1
8,0,1,10,0,11.0,1,2.3889147321132485,5
9,0,1,10,1,11.0,1,2.0749261551510454,4
10,0,1,11,0,11.0,1,2.401101096772098,4
11,0,1,11,1,11.0,1,2.9113384111962244,5
12,0,1,11,2,11.0,1,2.4525725055502545,3
13,0,3,0,0,11.0,1,2.783144730457704,1
14,0,4,0,0,11.0,1,2.770195808656468,2
15,0,4,1,0,11.0,1,1.9835262444286226,1
16,0,6,0,10,11.0,1,2.364446047503932,0
17,0,7,11,9,11.0,1,2.00856243826865,1
18,0,8,11,9,11.0,1,2.394102309236262,1
19,0,10,0,2,11.0,1,2.1216049611526073,1
20,0,11,0,1,11.0,1,2.1895897143887817,1
21,0,11,0,2,11.0,1,3.4738663673786134,3
22,0,11,0,3,11.0,1,2.240588530456444,1
23,1,0,10,0,11.0,1,2.4370299214228655,4
24,1,0,10,1,11.0,1,3.0513484108082145,6
25,1,0,10,2,11.0,1,3.2559799951497923,5
26,1,0,11,0,11.0,1,2.769918737866391,5
27,1,0,11,1,11.0,1,4.846055115721786,6
28,1,0,11,2,11.0,1,5.821264720952456,6
29,1,0,11,3,11.0,1,3.3137438243257322,3
30,1,1,10,0,11.0,1,2.342746120342754,4
31,1,1,10,1,11.0,1,2.261404943129312,6
32,1,1,10,2,11.0,1,2.063826630854474,4
33,1,1,11,0,11.0,1,2.259060195409974,4
34,1,1,11,1,11.0,1,3.065133856945265,6
35,1,1,11,2,11.0,1,3.286552506478411,5
36,1,6,9,0,11.0,1,2.0112084230991703,0
37,2,0,10,1,11.0,1,3.399331596621034,5
38,2,0,10,2,11.0,1,4.309331396944342,6
39,2,0,10,3,11.0,1,2.5881001347029438,2
40,2,0,11,0,11.0,1,2.7236401096334744,3
41,2,0,11,1,11.0,1,5.833866031259501,6
42,2,0,11,2,11.0,1,7.748666141022426,6
43,2,0,11,3,11.0,1,4.505885336435436,5
